title,vote_average,vote_count,budget,revenue,imdb_id,genres,id
Fifty Shades Darker,6.476,7826,55000000,381545846,tt4465564,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",341174
Valerian and the City of a Thousand Planets,6.631,7762,177200000,225973340,tt2239822,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",339964
Life,6.446,7688,58000000,100541806,tt5442430,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",395992
Despicable Me 3,6.466,7455,80000000,1034800131,tt3469046,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",324852
The Mummy,5.517,7452,125000000,409231607,tt2345759,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",282035
The Boss Baby,6.457,7309,125000000,527965936,tt3874544,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",295693
mother!,6.967,6909,30000000,44516999,tt5109784,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",381283
Spider-Man: Homecoming,7.3,22611,175000000,880166924,tt2250912,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",315635
Guardians of the Galaxy Vol. 2,7.611,22403,200000000,863756051,tt3896198,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",283995
Thor: Ragnarok,7.583,21514,180000000,855301806,tt3501632,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",284053
Wonder Woman,7.214,20527,149000000,823970682,tt0451279,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",297762
Coco,8.2,20418,175000000,814641172,tt2380307,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}]",354912
Logan,7.82,19949,97000000,619021436,tt3315342,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",263115
It,7.238,19801,35000000,704242888,tt1396484,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",346364
Get Out,7.621,18291,4500000,255407969,tt5052448,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",419430
Split,7.343,17954,9000000,278454358,tt4972582,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",381288
Dunkirk,7.449,17108,150000000,527000000,tt5013056,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",374720
Baby Driver,7.445,16372,34000000,226945087,tt3890160,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",339403
Star Wars: The Last Jedi,6.764,15904,300000000,1332698830,tt2527336,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",181808
Beauty and the Beast,7.0,15819,160000000,1266115964,tt2771200,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",321612
Blade Runner 2049,7.587,14536,150000000,259239658,tt1856101,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",335984
Jumanji: Welcome to the Jungle,6.819,14127,90000000,995339117,tt2283362,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",353486
John Wick: Chapter 2,7.339,13784,40000000,171539887,tt4425200,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",324552
Justice League,6.075,13375,300000000,661326987,tt0974015,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",141052
The Shape of Water,7.24,12532,19500000,195300000,tt5580390,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",399055
Call Me by Your Name,8.102,12494,3500000,43143046,tt5726616,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",398818
Pirates of the Caribbean: Dead Men Tell No Tales,6.652,12478,230000000,795922298,tt1790809,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",166426
The Boy,5.968,3862,10000000,73929392,tt3882082,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",321258
The Angry Birds Movie,6.246,3845,73000000,349779543,tt1985949,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",153518
The Neon Demon,6.51,3843,7000000,3400000,tt1974419,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",301365
Underworld: Blood Wars,5.911,3825,35000000,81093313,tt3717252,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",346672
13 Hours: The Secret Soldiers of Benghazi,7.269,3789,50000000,69411370,tt4172430,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",300671
Trolls,6.63,3725,125000000,347337803,tt1679335,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",136799
Kubo and the Two Strings,7.631,3707,60000000,76249438,tt4302938,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",313297
Teenage Mutant Ninja Turtles: Out of the Shadows,6.052,3675,135000000,245623848,tt3949660,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",308531
Swiss Army Man,6.926,3665,3000000,5800000,tt4034354,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",347031
Mechanic: Resurrection,6.03,3522,40000000,125729635,tt3522806,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",278924
The BFG,6.281,3520,140000000,195243411,tt3691740,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",267935
A Monster Calls,7.286,3473,43000000,47309313,tt3416532,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",258230
Resident Evil: The Final Chapter,6.1,3358,40000000,312242626,tt2592614,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",173897
Raw,7.04,3327,3500000,4100000,tt4954522,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",393519
How to Be Single,6.255,3281,38000000,112343513,tt1292566,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",259694
Silence,7.12,3185,46000000,23834809,tt0490215,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",68730
Money Monster,6.435,3066,27000000,93282604,tt2241351,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",303858
Two Is a Family,7.731,3022,0,1447740,tt5078204,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",382591
Bridget Jones's Baby,6.4,3022,35000000,211952420,tt1473832,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",95610
Green Room,6.726,2838,5000000,3800000,tt4062536,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",313922
London Has Fallen,6.2,4942,60000000,205754447,tt3300542,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",267860
The Huntsman: Winter's War,6.285,4933,115000000,164989338,tt2381991,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",290595
Ice Age: Collision Course,6.1,4762,105000000,408579038,tt3416828,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",278154
Deepwater Horizon,6.886,4736,110000000,121790376,tt1860357,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",296524
Hush,6.729,4724,1000000,0,tt5022702,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",376570
Hell or High Water,7.302,4685,12000000,37600000,tt2582782,"[{'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",338766
Allied,6.8,4664,106000000,119520023,tt3640424,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",369885
The Autopsy of Jane Doe,6.826,4545,4000000,6170043,tt3289956,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",397243
Perfect Strangers,7.855,4517,0,32207491,tt4901306,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",381341
Neighbors 2: Sorority Rising,5.819,4512,35000000,108007109,tt4438848,"[{'id': 35, 'name': 'Comedy'}]",325133
Snowden,7.106,4500,40000000,37357216,tt3774114,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",302401
Dirty Grandpa,5.936,4500,11500000,94100000,tt1860213,"[{'id': 35, 'name': 'Comedy'}]",291870
Why Him?,6.38,4295,38000000,118102725,tt4501244,"[{'id': 35, 'name': 'Comedy'}]",356305
A Silent Voice: The Movie,8.386,4268,0,30819442,tt5323662,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",378064
Gods of Egypt,5.686,4222,140000000,150680864,tt2404233,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",205584
Bad Moms,6.494,4175,20000000,183936074,tt4651520,"[{'id': 35, 'name': 'Comedy'}]",376659
The Edge of Seventeen,7.157,4159,9000000,18803648,tt1878870,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",376660
The Handmaiden,8.197,4090,8575000,38600000,tt4016934,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",290098
Lights Out,6.365,4015,4900000,149368835,tt4786282,"[{'id': 27, 'name': 'Horror'}]",345911
"Hail, Caesar!",5.931,3905,22000000,63647656,tt0475290,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",270487
Captain Fantastic,7.891,6644,5000000,23123592,tt3553976,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",334533
Ghostbusters,5.3,6635,144000000,229147509,tt1289401,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",43074
Alice Through the Looking Glass,6.56,6630,170000000,299457024,tt2567026,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",241259
Inferno,6.085,6472,75000000,220021259,tt3062096,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",207932
The Legend of Tarzan,5.914,6368,180000000,356743061,tt0918940,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",258489
Kung Fu Panda 3,6.919,6359,145000000,521170825,tt2267968,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",140300
Independence Day: Resurgence,5.35,6278,165000000,389681935,tt1628841,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",47933
Manchester by the Sea,7.548,6187,9000000,79000000,tt4034228,"[{'id': 18, 'name': 'Drama'}]",334541
The Magnificent Seven,6.47,6178,90000000,162400000,tt2404435,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",333484
Central Intelligence,6.417,6174,50000000,216972543,tt1489889,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",302699
Jason Bourne,6.4,5987,120000000,415484914,tt4196776,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",324668
The 5th Wave,5.938,5892,38000000,109906372,tt2304933,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",299687
The Girl on the Train,6.441,5881,45000000,173200000,tt3631112,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",346685
Collateral Beauty,7.218,5480,36000000,88528280,tt4682786,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",345920
The Purge: Election Year,6.384,5391,10000000,118587880,tt4094724,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",316727
The Great Wall,6.028,5376,150000000,331957105,tt2034800,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",311324
War Dogs,6.9,5237,50000000,86234523,tt2005151,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",308266
The Founder,7.134,5222,15000000,24121245,tt4276820,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",310307
The Shallows,6.351,5216,17000000,119100758,tt4052882,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",332567
Jack Reacher: Never Go Back,5.992,5132,60000000,162100000,tt3393786,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",343611
The Conjuring 2,7.294,8933,40000000,322819915,tt3065204,"[{'id': 27, 'name': 'Horror'}]",259693
10 Cloverfield Lane,6.994,8359,15000000,110216998,tt1179933,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",333371
The Secret Life of Pets,6.3,8332,75000000,875457937,tt2709768,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",328111
The Nice Guys,7.123,8326,50000000,71261763,tt3799694,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",290250
The Jungle Book,6.867,8317,175000000,966550600,tt3040964,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",278927
Sing,7.12,8250,75000000,634151679,tt3470600,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",335797
Nocturnal Animals,7.4,8073,22500000,29300000,tt4550098,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",340666
Train to Busan,7.7,8041,8500000,87547518,tt5700672,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",396535
Assassin's Creed,5.429,7953,125000000,240700000,tt2094766,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",121856
Don't Breathe,7.0,7760,9900000,158906350,tt4160708,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",300669
Sausage Party,5.75,7544,19000000,140705322,tt1700841,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",223702
Sully,7.194,7501,60000000,240800000,tt3263904,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",363676
The Witch,6.995,7400,4000000,40423945,tt4263482,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",310131
Moonlight,7.366,7317,4000000,65046687,tt4975722,"[{'id': 18, 'name': 'Drama'}]",376867
Warcraft,6.39,7060,160000000,433677183,tt0803096,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",68735
The Accountant,7.13,7049,44000000,155160045,tt2140479,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",302946
Nerve,7.008,6914,19000000,85241496,tt3531824,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",328387
Star Trek Beyond,6.782,6872,185000000,343471816,tt2660888,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",188927
Allegiant,6.107,6800,110000000,179246868,tt3410834,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",262504
Lion,8.042,6795,12000000,140312928,tt3741834,"[{'id': 18, 'name': 'Drama'}]",334543
Deadpool,7.622,32066,58000000,782837347,tt1431045,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",293660
Captain America: Civil War,7.4,23515,250000000,1155046416,tt3498820,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",271110
Doctor Strange,7.418,22914,180000000,676343174,tt1211837,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",284052
Suicide Squad,5.92,21704,175000000,749200054,tt1386697,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",297761
Fantastic Beasts and Where to Find Them,7.3,19331,180000000,809342332,tt3183660,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",259316
Arrival,7.622,18712,47000000,203388186,tt2543164,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",329865
Batman v Superman: Dawn of Justice,5.987,18593,250000000,874362803,tt2975590,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",209112
La La Land,7.897,17624,30000000,509183536,tt3783958,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",313369
Zootopia,7.8,17070,150000000,1025521689,tt2948356,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",269149
Rogue One: A Star Wars Story,7.5,15964,200000000,1056057273,tt3748528,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",330459
Hacksaw Ridge,8.191,14416,40000000,175302354,tt2119532,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",324786
Passengers,6.952,13847,110000000,303144152,tt1355644,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",274870
X-Men: Apocalypse,6.517,13441,178000000,543934787,tt3385516,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",246655
Moana,7.565,13382,150000000,690860472,tt3521164,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",277834
Me Before You,7.925,12881,20000000,207945075,tt2674426,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",296096
Finding Dory,7.04,12427,200000000,1029266989,tt2277860,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",127380
Your Name.,8.5,12099,0,358000000,tt5311514,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",372058
Now You See Me 2,6.825,11154,120000000,334897606,tt3110958,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",291805
Miss Peregrine's Home for Peculiar Children,6.837,10283,110000000,296482446,tt1935859,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",283366
Hidden Figures,8.05,10162,25000000,235957472,tt4846340,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",381284
Concussion,7.079,2649,35000000,50400000,tt3322364,"[{'id': 18, 'name': 'Drama'}]",321741
No Escape,6.9,2636,5000000,54400000,tt1781922,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",192141
Love,6.45,2595,3000000,249083,tt3774694,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",292431
Hardcore Henry,6.393,2549,2000000,16810562,tt3072482,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",325348
The SpongeBob Movie: Sponge Out of Water,6.089,2452,74000000,311594032,tt2279373,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",228165
Descendants,7.149,2444,0,0,tt3440298,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10402, 'name': 'Music'}]",277217
Irrational Man,6.526,2426,11000000,27391084,tt3715320,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",282984
Bone Tomahawk,6.875,2413,1800000,475846,tt2494362,"[{'id': 37, 'name': 'Western'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",294963
We Are Your Friends,6.786,2402,6000000,11100000,tt3787590,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",301351
Point Break,5.955,2379,105000000,133782481,tt2058673,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",257088
Poltergeist,5.218,2348,35000000,95682614,tt1029360,"[{'id': 27, 'name': 'Horror'}]",243688
Solace,6.427,2311,0,22586863,tt1291570,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",339527
Krampus,6.192,2304,15000000,61800000,tt3850590,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",287903
Sinister 2,5.882,2224,10000000,53329150,tt2752772,"[{'id': 27, 'name': 'Horror'}]",283445
Victor Frankenstein,5.948,2202,40000000,34200000,tt1976009,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",228066
Youth,6.9,2144,13360000,2000000,tt3312830,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",310593
Blackhat,5.514,2118,70000000,17752940,tt2717822,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",201088
Aloha,5.512,2110,37000000,26250020,tt1243974,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",222936
The Boy Next Door,4.919,2089,4000000,52425855,tt3181822,"[{'id': 53, 'name': 'Thriller'}]",241251
Circle,6.014,2070,250000,0,tt3118452,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",335866
Insidious: Chapter 3,6.283,3502,10000000,120453155,tt3195644,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",280092
Black Mass,6.523,3487,53000000,99975678,tt1355683,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",261023
Burnt,6.515,3471,20000000,36606743,tt2503944,"[{'id': 18, 'name': 'Drama'}]",295964
Knock Knock,5.392,3373,10000000,6341684,tt3605418,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",263472
